,img_idx,age_label,age_cat,gender_label,ethnicity_label,gender,ethnicity,age,data_file
14823,data/utk_face/images/8_1_3_20170104222819874.jpg.chip.jpg,2,7-14,1,3,female,indian,8,utk_face
18030,data/utk_face/images/26_0_1_20170114031951577.jpg.chip.jpg,3,15-30,0,1,male,black,26,utk_face
9069,data/utk_face/images/20_1_2_20170108224234471.jpg.chip.jpg,3,15-30,1,2,female,asian,20,utk_face
19425,data/utk_face/images/26_0_1_20170117001235514.jpg.chip.jpg,3,15-30,0,1,male,black,26,utk_face
14871,data/utk_face/images/35_0_0_20170116222932357.jpg.chip.jpg,4,31-40,0,0,male,white,35,utk_face
4323,data/utk_face/images/30_1_0_20170104165043953.jpg.chip.jpg,3,15-30,1,0,female,white,30,utk_face
15563,data/utk_face/images/28_1_2_20170116190120925.jpg.chip.jpg,3,15-30,1,2,female,asian,28,utk_face
11665,data/utk_face/images/45_0_0_20170120221543685.jpg.chip.jpg,5,41-65,0,0,male,white,45,utk_face
1524,data/utk_face/images/26_0_2_20170119180632923.jpg.chip.jpg,3,15-30,0,2,male,asian,26,utk_face
14185,data/utk_face/images/58_0_1_20170104185127270.jpg.chip.jpg,5,41-65,0,1,male,black,58,utk_face
11063,data/utk_face/images/46_1_1_20170116233714695.jpg.chip.jpg,5,41-65,1,1,female,black,46,utk_face
2951,data/utk_face/images/20_0_1_20170113132343593.jpg.chip.jpg,3,15-30,0,1,male,black,20,utk_face
23656,data/utk_face/images/28_0_0_20170119194800515.jpg.chip.jpg,3,15-30,0,0,male,white,28,utk_face
15815,data/utk_face/images/12_1_0_20170109204113685.jpg.chip.jpg,2,7-14,1,0,female,white,12,utk_face
19249,data/utk_face/images/10_0_1_20170110223455893.jpg.chip.jpg,2,7-14,0,1,male,black,10,utk_face
19970,data/utk_face/images/9_0_0_20170110224737016.jpg.chip.jpg,2,7-14,0,0,male,white,9,utk_face
7455,data/utk_face/images/20_1_0_20170103163056975.jpg.chip.jpg,3,15-30,1,0,female,white,20,utk_face
22624,data/utk_face/images/60_0_0_20170117135052544.jpg.chip.jpg,5,41-65,0,0,male,white,60,utk_face
20488,data/utk_face/images/34_1_1_20170116165755990.jpg.chip.jpg,4,31-40,1,1,female,black,34,utk_face
1019,data/utk_face/images/20_0_0_20170116205028194.jpg.chip.jpg,3,15-30,0,0,male,white,20,utk_face
9151,data/utk_face/images/32_0_0_20170117133751253.jpg.chip.jpg,4,31-40,0,0,male,white,32,utk_face
12132,data/utk_face/images/30_0_2_20170116172833941.jpg.chip.jpg,3,15-30,0,2,male,asian,30,utk_face
7694,data/utk_face/images/23_1_2_20170116173017785.jpg.chip.jpg,3,15-30,1,2,female,asian,23,utk_face
9666,data/utk_face/images/20_1_3_20170104231536521.jpg.chip.jpg,3,15-30,1,3,female,indian,20,utk_face
8522,data/utk_face/images/35_0_1_20170116025838482.jpg.chip.jpg,4,31-40,0,1,male,black,35,utk_face
1183,data/utk_face/images/3_1_4_20161221193538039.jpg.chip.jpg,1,3-6,1,4,female,other,3,utk_face
5394,data/utk_face/images/60_0_3_20170119204312254.jpg.chip.jpg,5,41-65,0,3,male,indian,60,utk_face
5875,data/utk_face/images/23_1_2_20170116173239323.jpg.chip.jpg,3,15-30,1,2,female,asian,23,utk_face
13304,data/utk_face/images/19_0_3_20170104214230141.jpg.chip.jpg,3,15-30,0,3,male,indian,19,utk_face
20425,data/utk_face/images/5_1_2_20161219160221254.jpg.chip.jpg,1,3-6,1,2,female,asian,5,utk_face
23041,data/utk_face/images/26_1_1_20170112234340711.jpg.chip.jpg,3,15-30,1,1,female,black,26,utk_face
5293,data/utk_face/images/28_1_2_20170116164621666.jpg.chip.jpg,3,15-30,1,2,female,asian,28,utk_face
20599,data/utk_face/images/26_0_0_20170117171714931.jpg.chip.jpg,3,15-30,0,0,male,white,26,utk_face
23350,data/utk_face/images/28_0_0_20170103225936561.jpg.chip.jpg,3,15-30,0,0,male,white,28,utk_face
13350,data/utk_face/images/42_1_1_20170113001928635.jpg.chip.jpg,5,41-65,1,1,female,black,42,utk_face
11848,data/utk_face/images/48_0_3_20170119211330007.jpg.chip.jpg,5,41-65,0,3,male,indian,48,utk_face
8444,data/utk_face/images/24_1_0_20170109132509565.jpg.chip.jpg,3,15-30,1,0,female,white,24,utk_face
634,data/utk_face/images/29_0_4_20170103235201420.jpg.chip.jpg,3,15-30,0,4,male,other,29,utk_face
7834,data/utk_face/images/50_1_2_20170104210635740.jpg.chip.jpg,5,41-65,1,2,female,asian,50,utk_face
22466,data/utk_face/images/26_1_3_20170104232952337.jpg.chip.jpg,3,15-30,1,3,female,indian,26,utk_face
12095,data/utk_face/images/26_0_2_20170116183647463.jpg.chip.jpg,3,15-30,0,2,male,asian,26,utk_face
2469,data/utk_face/images/50_1_0_20170116235636514.jpg.chip.jpg,5,41-65,1,0,female,white,50,utk_face
23026,data/utk_face/images/54_0_0_20170104212538380.jpg.chip.jpg,5,41-65,0,0,male,white,54,utk_face
18889,data/utk_face/images/26_1_0_20170117195825620.jpg.chip.jpg,3,15-30,1,0,female,white,26,utk_face
14045,data/utk_face/images/26_1_3_20170119192503866.jpg.chip.jpg,3,15-30,1,3,female,indian,26,utk_face
556,data/utk_face/images/26_1_0_20170117201904253.jpg.chip.jpg,3,15-30,1,0,female,white,26,utk_face
8690,data/utk_face/images/40_0_0_20170117182908711.jpg.chip.jpg,4,31-40,0,0,male,white,40,utk_face
16095,data/utk_face/images/69_0_0_20170104184543900.jpg.chip.jpg,6,66-116,0,0,male,white,69,utk_face
10468,data/utk_face/images/100_1_2_20170112222336458.jpg.chip.jpg,6,66-116,1,2,female,asian,100,utk_face
167,data/utk_face/images/48_0_0_20170117153924476.jpg.chip.jpg,5,41-65,0,0,male,white,48,utk_face
3765,data/utk_face/images/70_0_3_20170119205849176.jpg.chip.jpg,6,66-116,0,3,male,indian,70,utk_face
15317,data/utk_face/images/26_1_0_20170117091325822.jpg.chip.jpg,3,15-30,1,0,female,white,26,utk_face
10310,data/utk_face/images/34_0_0_20170116191654862.jpg.chip.jpg,4,31-40,0,0,male,white,34,utk_face
15917,data/utk_face/images/50_1_1_20170112210916132.jpg.chip.jpg,5,41-65,1,1,female,black,50,utk_face
2006,data/utk_face/images/2_0_1_20170110213401217.jpg.chip.jpg,0,0-2,0,1,male,black,2,utk_face
15589,data/utk_face/images/40_0_0_20170116222342864.jpg.chip.jpg,4,31-40,0,0,male,white,40,utk_face
15809,data/utk_face/images/29_1_1_20170112231935510.jpg.chip.jpg,3,15-30,1,1,female,black,29,utk_face
22696,data/utk_face/images/40_0_0_20170104205931291.jpg.chip.jpg,4,31-40,0,0,male,white,40,utk_face
4490,data/utk_face/images/24_0_4_20170103234950908.jpg.chip.jpg,3,15-30,0,4,male,other,24,utk_face
3535,data/utk_face/images/10_1_0_20170109203438428.jpg.chip.jpg,2,7-14,1,0,female,white,10,utk_face
22147,data/utk_face/images/31_1_1_20170113011230351.jpg.chip.jpg,4,31-40,1,1,female,black,31,utk_face
7917,data/utk_face/images/28_0_1_20170113174923924.jpg.chip.jpg,3,15-30,0,1,male,black,28,utk_face
22532,data/utk_face/images/21_1_3_20170117142510610.jpg.chip.jpg,3,15-30,1,3,female,indian,21,utk_face
3498,data/utk_face/images/18_1_2_20170102234846172.jpg.chip.jpg,3,15-30,1,2,female,asian,18,utk_face
4184,data/utk_face/images/90_0_0_20170111210403969.jpg.chip.jpg,6,66-116,0,0,male,white,90,utk_face
7152,data/utk_face/images/12_1_0_20170109203310061.jpg.chip.jpg,2,7-14,1,0,female,white,12,utk_face
21313,data/utk_face/images/2_0_0_20170110224730142.jpg.chip.jpg,0,0-2,0,0,male,white,2,utk_face
19464,data/utk_face/images/29_1_1_20170116021359164.jpg.chip.jpg,3,15-30,1,1,female,black,29,utk_face
17473,data/utk_face/images/3_1_2_20161219141356665.jpg.chip.jpg,1,3-6,1,2,female,asian,3,utk_face
4773,data/utk_face/images/28_1_3_20170119195100723.jpg.chip.jpg,3,15-30,1,3,female,indian,28,utk_face
4150,data/utk_face/images/25_0_0_20170116215652482.jpg.chip.jpg,3,15-30,0,0,male,white,25,utk_face
19780,data/utk_face/images/63_1_0_20170117175354308.jpg.chip.jpg,5,41-65,1,0,female,white,63,utk_face
14854,data/utk_face/images/31_1_4_20170103230330201.jpg.chip.jpg,4,31-40,1,4,female,other,31,utk_face
10631,data/utk_face/images/44_0_3_20170119195210483.jpg.chip.jpg,5,41-65,0,3,male,indian,44,utk_face
12538,data/utk_face/images/75_0_0_20170112222108897.jpg.chip.jpg,6,66-116,0,0,male,white,75,utk_face
15543,data/utk_face/images/26_0_3_20170119183944270.jpg.chip.jpg,3,15-30,0,3,male,indian,26,utk_face
20904,data/utk_face/images/92_1_0_20170110183501116.jpg.chip.jpg,6,66-116,1,0,female,white,92,utk_face
2426,data/utk_face/images/25_1_1_20170112192328981.jpg.chip.jpg,3,15-30,1,1,female,black,25,utk_face
13413,data/utk_face/images/34_0_1_20170104173008466.jpg.chip.jpg,4,31-40,0,1,male,black,34,utk_face
14306,data/utk_face/images/28_0_2_20170116173230898.jpg.chip.jpg,3,15-30,0,2,male,asian,28,utk_face
21796,data/utk_face/images/21_0_1_20170113133118839.jpg.chip.jpg,3,15-30,0,1,male,black,21,utk_face
6148,data/utk_face/images/26_1_3_20170119193147306.jpg.chip.jpg,3,15-30,1,3,female,indian,26,utk_face
14404,data/utk_face/images/29_0_1_20170117183551382.jpg.chip.jpg,3,15-30,0,1,male,black,29,utk_face
557,data/utk_face/images/26_1_3_20170119192143202.jpg.chip.jpg,3,15-30,1,3,female,indian,26,utk_face
10880,data/utk_face/images/78_1_0_20170120225556721.jpg.chip.jpg,6,66-116,1,0,female,white,78,utk_face
23317,data/utk_face/images/86_1_0_20170110183800477.jpg.chip.jpg,6,66-116,1,0,female,white,86,utk_face
22314,data/utk_face/images/17_0_0_20170110232616400.jpg.chip.jpg,3,15-30,0,0,male,white,17,utk_face
2890,data/utk_face/images/26_1_3_20170117173636062.jpg.chip.jpg,3,15-30,1,3,female,indian,26,utk_face
13922,data/utk_face/images/26_0_1_20170113135316041.jpg.chip.jpg,3,15-30,0,1,male,black,26,utk_face
16333,data/utk_face/images/17_0_4_20170103234633420.jpg.chip.jpg,3,15-30,0,4,male,other,17,utk_face
2380,data/utk_face/images/82_0_0_20170111210233971.jpg.chip.jpg,6,66-116,0,0,male,white,82,utk_face
9597,data/utk_face/images/27_1_2_20170116163614840.jpg.chip.jpg,3,15-30,1,2,female,asian,27,utk_face
13784,data/utk_face/images/36_1_0_20170105162608884.jpg.chip.jpg,4,31-40,1,0,female,white,36,utk_face
5442,data/utk_face/images/36_0_3_20170119183738087.jpg.chip.jpg,4,31-40,0,3,male,indian,36,utk_face
14891,data/utk_face/images/1_1_3_20161220220119985.jpg.chip.jpg,0,0-2,1,3,female,indian,1,utk_face
10752,data/utk_face/images/26_1_2_20170104022829221.jpg.chip.jpg,3,15-30,1,2,female,asian,26,utk_face
9796,data/utk_face/images/32_1_0_20170117134816396.jpg.chip.jpg,4,31-40,1,0,female,white,32,utk_face
7624,data/utk_face/images/21_1_0_20170120134012302.jpg.chip.jpg,3,15-30,1,0,female,white,21,utk_face
13766,data/utk_face/images/24_1_1_20170113013149199.jpg.chip.jpg,3,15-30,1,1,female,black,24,utk_face
14979,data/utk_face/images/66_1_0_20170110140413980.jpg.chip.jpg,6,66-116,1,0,female,white,66,utk_face
3650,data/utk_face/images/79_1_0_20170110141543912.jpg.chip.jpg,6,66-116,1,0,female,white,79,utk_face
15401,data/utk_face/images/56_0_0_20170120222907250.jpg.chip.jpg,5,41-65,0,0,male,white,56,utk_face
11671,data/utk_face/images/85_1_1_20170110181748237.jpg.chip.jpg,6,66-116,1,1,female,black,85,utk_face
10155,data/utk_face/images/90_0_0_20170111210057456.jpg.chip.jpg,6,66-116,0,0,male,white,90,utk_face
7380,data/utk_face/images/30_0_0_20170117145938915.jpg.chip.jpg,3,15-30,0,0,male,white,30,utk_face
9578,data/utk_face/images/46_0_3_20170104220249837.jpg.chip.jpg,5,41-65,0,3,male,indian,46,utk_face
1139,data/utk_face/images/36_0_1_20170113183816777.jpg.chip.jpg,4,31-40,0,1,male,black,36,utk_face
15446,data/utk_face/images/35_0_1_20170117173329389.jpg.chip.jpg,4,31-40,0,1,male,black,35,utk_face
13188,data/utk_face/images/26_0_1_20170116025854980.jpg.chip.jpg,3,15-30,0,1,male,black,26,utk_face
7082,data/utk_face/images/86_0_2_20170112220210391.jpg.chip.jpg,6,66-116,0,2,male,asian,86,utk_face
211,data/utk_face/images/40_0_0_20170111181750378.jpg.chip.jpg,4,31-40,0,0,male,white,40,utk_face
11987,data/utk_face/images/23_1_4_20170117194314062.jpg.chip.jpg,3,15-30,1,4,female,other,23,utk_face
22930,data/utk_face/images/55_0_3_20170119205343062.jpg.chip.jpg,5,41-65,0,3,male,indian,55,utk_face
9258,data/utk_face/images/28_0_2_20170116191850216.jpg.chip.jpg,3,15-30,0,2,male,asian,28,utk_face
17319,data/utk_face/images/30_1_0_20170116214239576.jpg.chip.jpg,3,15-30,1,0,female,white,30,utk_face
5211,data/utk_face/images/28_0_1_20170117015443654.jpg.chip.jpg,3,15-30,0,1,male,black,28,utk_face
4195,data/utk_face/images/85_1_0_20170110181944631.jpg.chip.jpg,6,66-116,1,0,female,white,85,utk_face
11125,data/utk_face/images/76_0_0_20170120224044694.jpg.chip.jpg,6,66-116,0,0,male,white,76,utk_face
4564,data/utk_face/images/13_0_3_20170119153840721.jpg.chip.jpg,2,7-14,0,3,male,indian,13,utk_face
19606,data/utk_face/images/2_1_4_20161221202110987.jpg.chip.jpg,0,0-2,1,4,female,other,2,utk_face
21818,data/utk_face/images/36_0_0_20170113184113374.jpg.chip.jpg,4,31-40,0,0,male,white,36,utk_face
16383,data/utk_face/images/26_0_3_20170117153919644.jpg.chip.jpg,3,15-30,0,3,male,indian,26,utk_face
368,data/utk_face/images/32_1_0_20170117182456548.jpg.chip.jpg,4,31-40,1,0,female,white,32,utk_face
3747,data/utk_face/images/32_0_4_20170103235510730.jpg.chip.jpg,4,31-40,0,4,male,other,32,utk_face
527,data/utk_face/images/36_1_0_20170117091600475.jpg.chip.jpg,4,31-40,1,0,female,white,36,utk_face
3836,data/utk_face/images/12_1_2_20170116194059753.jpg.chip.jpg,2,7-14,1,2,female,asian,12,utk_face
15402,data/utk_face/images/24_1_1_20170115235714565.jpg.chip.jpg,3,15-30,1,1,female,black,24,utk_face
3637,data/utk_face/images/30_0_2_20170107212049636.jpg.chip.jpg,3,15-30,0,2,male,asian,30,utk_face
3257,data/utk_face/images/29_0_4_20170117180914972.jpg.chip.jpg,3,15-30,0,4,male,other,29,utk_face
20901,data/utk_face/images/40_1_0_20170104183639757.jpg.chip.jpg,4,31-40,1,0,female,white,40,utk_face
21917,data/utk_face/images/25_0_3_20170105175316102.jpg.chip.jpg,3,15-30,0,3,male,indian,25,utk_face
2939,data/utk_face/images/29_0_2_20170116182206717.jpg.chip.jpg,3,15-30,0,2,male,asian,29,utk_face
4521,data/utk_face/images/50_0_1_20170111203545405.jpg.chip.jpg,5,41-65,0,1,male,black,50,utk_face
4511,data/utk_face/images/24_0_0_20170117145956618.jpg.chip.jpg,3,15-30,0,0,male,white,24,utk_face
15800,data/utk_face/images/30_1_1_20170112213021902.jpg.chip.jpg,3,15-30,1,1,female,black,30,utk_face
9335,data/utk_face/images/39_0_4_20170104000800885.jpg.chip.jpg,4,31-40,0,4,male,other,39,utk_face
19032,data/utk_face/images/30_0_0_20170117130615780.jpg.chip.jpg,3,15-30,0,0,male,white,30,utk_face
5218,data/utk_face/images/18_0_1_20170113175555906.jpg.chip.jpg,3,15-30,0,1,male,black,18,utk_face
1520,data/utk_face/images/18_1_2_20170109213157620.jpg.chip.jpg,3,15-30,1,2,female,asian,18,utk_face
19857,data/utk_face/images/26_1_3_20170109134510359.jpg.chip.jpg,3,15-30,1,3,female,indian,26,utk_face
1570,data/utk_face/images/2_1_3_20161219230338336.jpg.chip.jpg,0,0-2,1,3,female,indian,2,utk_face
14008,data/utk_face/images/2_1_0_20161219154458917.jpg.chip.jpg,0,0-2,1,0,female,white,2,utk_face
5119,data/utk_face/images/41_0_1_20170117185928397.jpg.chip.jpg,5,41-65,0,1,male,black,41,utk_face
4175,data/utk_face/images/50_0_3_20170119203956223.jpg.chip.jpg,5,41-65,0,3,male,indian,50,utk_face
19277,data/utk_face/images/21_1_4_20170103233532676.jpg.chip.jpg,3,15-30,1,4,female,other,21,utk_face
22747,data/utk_face/images/58_0_2_20170112222056864.jpg.chip.jpg,5,41-65,0,2,male,asian,58,utk_face
6674,data/utk_face/images/37_1_1_20170116022100642.jpg.chip.jpg,4,31-40,1,1,female,black,37,utk_face
204,data/utk_face/images/65_1_0_20170110143547028.jpg.chip.jpg,5,41-65,1,0,female,white,65,utk_face
17858,data/utk_face/images/30_0_1_20170117130038063.jpg.chip.jpg,3,15-30,0,1,male,black,30,utk_face
9501,data/utk_face/images/36_0_1_20170116193840027.jpg.chip.jpg,4,31-40,0,1,male,black,36,utk_face
16613,data/utk_face/images/27_1_3_20170119194424402.jpg.chip.jpg,3,15-30,1,3,female,indian,27,utk_face
2012,data/utk_face/images/23_1_3_20170104222316911.jpg.chip.jpg,3,15-30,1,3,female,indian,23,utk_face
21735,data/utk_face/images/29_0_0_20170117180933082.jpg.chip.jpg,3,15-30,0,0,male,white,29,utk_face
16002,data/utk_face/images/25_0_2_20170116175216129.jpg.chip.jpg,3,15-30,0,2,male,asian,25,utk_face
87,data/utk_face/images/28_1_1_20170116023923708.jpg.chip.jpg,3,15-30,1,1,female,black,28,utk_face
1332,data/utk_face/images/21_1_3_20170119150704613.jpg.chip.jpg,3,15-30,1,3,female,indian,21,utk_face
10168,data/utk_face/images/27_0_2_20170116173713171.jpg.chip.jpg,3,15-30,0,2,male,asian,27,utk_face
22192,data/utk_face/images/35_0_1_20170113174546227.jpg.chip.jpg,4,31-40,0,1,male,black,35,utk_face
21084,data/utk_face/images/50_0_0_20170117160624326.jpg.chip.jpg,5,41-65,0,0,male,white,50,utk_face
18231,data/utk_face/images/2_0_2_20161219162614078.jpg.chip.jpg,0,0-2,0,2,male,asian,2,utk_face
4808,data/utk_face/images/45_0_3_20170119201952141.jpg.chip.jpg,5,41-65,0,3,male,indian,45,utk_face
15396,data/utk_face/images/39_0_0_20170104181448317.jpg.chip.jpg,4,31-40,0,0,male,white,39,utk_face
22637,data/utk_face/images/30_0_0_20170117142934426.jpg.chip.jpg,3,15-30,0,0,male,white,30,utk_face
6720,data/utk_face/images/8_1_0_20170109201714114.jpg.chip.jpg,2,7-14,1,0,female,white,8,utk_face
9548,data/utk_face/images/27_0_1_20170113135628651.jpg.chip.jpg,3,15-30,0,1,male,black,27,utk_face
16463,data/utk_face/images/23_1_0_20170117144947570.jpg.chip.jpg,3,15-30,1,0,female,white,23,utk_face
3579,data/utk_face/images/40_1_0_20170104172936762.jpg.chip.jpg,4,31-40,1,0,female,white,40,utk_face
13327,data/utk_face/images/35_0_3_20170119201446469.jpg.chip.jpg,4,31-40,0,3,male,indian,35,utk_face
5276,data/utk_face/images/32_1_1_20170115234837392.jpg.chip.jpg,4,31-40,1,1,female,black,32,utk_face
9260,data/utk_face/images/24_0_0_20170117135702616.jpg.chip.jpg,3,15-30,0,0,male,white,24,utk_face
5482,data/utk_face/images/78_0_2_20170112224428293.jpg.chip.jpg,6,66-116,0,2,male,asian,78,utk_face
4827,data/utk_face/images/27_1_2_20170116192232693.jpg.chip.jpg,3,15-30,1,2,female,asian,27,utk_face
20771,data/utk_face/images/30_0_4_20170117202914440.jpg.chip.jpg,3,15-30,0,4,male,other,30,utk_face
7428,data/utk_face/images/48_1_0_20170103224620464.jpg.chip.jpg,5,41-65,1,0,female,white,48,utk_face
11146,data/utk_face/images/35_1_0_20170117135354644.jpg.chip.jpg,4,31-40,1,0,female,white,35,utk_face
21387,data/utk_face/images/4_0_0_20161220220926474.jpg.chip.jpg,1,3-6,0,0,male,white,4,utk_face
10837,data/utk_face/images/29_1_1_20170112214954671.jpg.chip.jpg,3,15-30,1,1,female,black,29,utk_face
15912,data/utk_face/images/58_0_0_20170111171747496.jpg.chip.jpg,5,41-65,0,0,male,white,58,utk_face
21957,data/utk_face/images/39_0_0_20170104204717955.jpg.chip.jpg,4,31-40,0,0,male,white,39,utk_face
5533,data/utk_face/images/27_1_3_20170104231417083.jpg.chip.jpg,3,15-30,1,3,female,indian,27,utk_face
15838,data/utk_face/images/80_1_0_20170110181333958.jpg.chip.jpg,6,66-116,1,0,female,white,80,utk_face
13664,data/utk_face/images/1_0_0_20161220220239129.jpg.chip.jpg,0,0-2,0,0,male,white,1,utk_face
6321,data/utk_face/images/25_1_4_20170103235222492.jpg.chip.jpg,3,15-30,1,4,female,other,25,utk_face
11222,data/utk_face/images/26_1_2_20170116184528621.jpg.chip.jpg,3,15-30,1,2,female,asian,26,utk_face
9333,data/utk_face/images/1_0_2_20161220144957407.jpg.chip.jpg,0,0-2,0,2,male,asian,1,utk_face
7279,data/utk_face/images/1_1_3_20161220143350174.jpg.chip.jpg,0,0-2,1,3,female,indian,1,utk_face
19344,data/utk_face/images/26_0_3_20170119181302068.jpg.chip.jpg,3,15-30,0,3,male,indian,26,utk_face
7944,data/utk_face/images/38_0_0_20170103183142330.jpg.chip.jpg,4,31-40,0,0,male,white,38,utk_face
289,data/utk_face/images/54_0_3_20170117171122244.jpg.chip.jpg,5,41-65,0,3,male,indian,54,utk_face
18029,data/utk_face/images/4_1_3_20161220145749167.jpg.chip.jpg,1,3-6,1,3,female,indian,4,utk_face
21883,data/utk_face/images/20_0_4_20170103234738979.jpg.chip.jpg,3,15-30,0,4,male,other,20,utk_face
5874,data/utk_face/images/3_1_2_20161219152946212.jpg.chip.jpg,1,3-6,1,2,female,asian,3,utk_face
20930,data/utk_face/images/85_1_0_20170110181556802.jpg.chip.jpg,6,66-116,1,0,female,white,85,utk_face
6771,data/utk_face/images/1_0_3_20161219225759904.jpg.chip.jpg,0,0-2,0,3,male,indian,1,utk_face
1686,data/utk_face/images/31_0_3_20170104214647533.jpg.chip.jpg,4,31-40,0,3,male,indian,31,utk_face
2340,data/utk_face/images/57_0_0_20170111201514151.jpg.chip.jpg,5,41-65,0,0,male,white,57,utk_face
7055,data/utk_face/images/1_1_1_20161219155940125.jpg.chip.jpg,0,0-2,1,1,female,black,1,utk_face
4374,data/utk_face/images/44_0_3_20170119162912596.jpg.chip.jpg,5,41-65,0,3,male,indian,44,utk_face
20750,data/utk_face/images/24_1_2_20170116172439655.jpg.chip.jpg,3,15-30,1,2,female,asian,24,utk_face
15700,data/utk_face/images/25_0_0_20170117143439000.jpg.chip.jpg,3,15-30,0,0,male,white,25,utk_face
21626,data/utk_face/images/37_0_1_20170116205022380.jpg.chip.jpg,4,31-40,0,1,male,black,37,utk_face
8849,data/utk_face/images/38_0_2_20170109013216517.jpg.chip.jpg,4,31-40,0,2,male,asian,38,utk_face
21769,data/utk_face/images/38_1_1_20170113012719329.jpg.chip.jpg,4,31-40,1,1,female,black,38,utk_face
10626,data/utk_face/images/22_1_4_20170117193958245.jpg.chip.jpg,3,15-30,1,4,female,other,22,utk_face
6898,data/utk_face/images/40_1_1_20170113190338056.jpg.chip.jpg,4,31-40,1,1,female,black,40,utk_face
16768,data/utk_face/images/28_1_1_20170116014109875.jpg.chip.jpg,3,15-30,1,1,female,black,28,utk_face
